K,S,q,r,sigma,t,price
50.0,90.0,0.14365,0.14365,0.1611177812950031,0.75,2.2874638727958648e-05
50.0,90.0,0.14365,0.14365,0.1611177812950031,1.0,0.0002997914702177486
50.0,90.0,0.14365,0.14365,0.26330071698522917,0.25,7.01000344773898e-06
50.0,90.0,0.14365,0.14365,0.26330071698522917,0.5,0.002513477204437066
50.0,90.0,0.14365,0.14365,0.26330071698522917,0.75,0.021460813992966506
50.0,90.0,0.14365,0.14365,0.26330071698522917,1.0,0.06768219780499167
50.0,90.0,0.14365,0.14365,0.38590108597281136,0.25,0.004031719098594005
50.0,90.0,0.14365,0.14365,0.38590108597281136,0.5,0.09409136830856922
50.0,90.0,0.14365,0.14365,0.38590108597281136,0.75,0.31519063182960627
50.0,90.0,0.14365,0.14365,0.38590108597281136,1.0,0.6148657486747836
50.0,90.0,0.14365,0.14365,0.7066863283197075,0.25,0.45155489614560396
50.0,90.0,0.14365,0.14365,0.7066863283197075,0.5,1.7992283863432197
50.0,90.0,0.14365,0.14365,0.7066863283197075,0.75,3.214207896244151
50.0,90.0,0.14365,0.14365,0.7066863283197075,1.0,4.495434529590234
50.0,90.0,0.14365,0.1882,0.001,0.25,0.0
50.0,90.0,0.14365,0.1882,0.001,0.5,0.0
50.0,90.0,0.14365,0.1882,0.001,0.75,0.0
50.0,90.0,0.14365,0.1882,0.001,1.0,0.0
50.0,90.0,0.14365,0.1882,0.1611177812950031,0.25,3.5321889807941174e-14
50.0,90.0,0.14365,0.1882,0.1611177812950031,0.5,5.2793372031980954e-08
50.0,90.0,0.14365,0.1882,0.1611177812950031,0.75,7.232335959125509e-06
50.0,90.0,0.14365,0.1882,0.1611177812950031,1.0,9.08406409454342e-05
50.0,90.0,0.14365,0.1882,0.26330071698522917,0.25,4.605065583571265e-06
50.0,90.0,0.14365,0.1882,0.26330071698522917,0.5,0.001591882803690187
50.0,90.0,0.14365,0.1882,0.26330071698522917,0.75,0.013150248829496764
50.0,90.0,0.14365,0.1882,0.26330071698522917,1.0,0.040222927729568425
50.0,90.0,0.14365,0.1882,0.38590108597281136,0.25,0.003257264582594002
50.0,90.0,0.14365,0.1882,0.38590108597281136,0.5,0.07378569763829865
50.0,90.0,0.14365,0.1882,0.38590108597281136,0.75,0.24079807993796518
50.0,90.0,0.14365,0.1882,0.38590108597281136,1.0,0.4586851453643191
50.0,90.0,0.14365,0.1882,0.7066863283197075,0.25,0.41603564608761207
50.0,90.0,0.14365,0.1882,0.7066863283197075,0.5,1.6235003132757433
50.0,90.0,0.14365,0.1882,0.7066863283197075,0.75,2.848674191075401
50.0,90.0,0.14365,0.1882,0.7066863283197075,1.0,3.91956423964367
50.0,90.0,0.1882,0.01,0.001,0.25,0.0
50.0,90.0,0.1882,0.01,0.001,0.5,0.0
50.0,90.0,0.1882,0.01,0.001,0.75,0.0
50.0,90.0,0.1882,0.01,0.001,1.0,0.0
50.0,90.0,0.1882,0.01,0.1611177812950031,0.25,5.804767830427089e-12
50.0,90.0,0.1882,0.01,0.1611177812950031,0.5,9.130097599276242e-06
50.0,90.0,0.1882,0.01,0.1611177812950031,0.75,0.0013095079289959417
50.0,90.0,0.1882,0.01,0.1611177812950031,1.0,0.01715553268312414
50.0,90.0,0.1882,0.01,0.26330071698522917,0.25,3.483384083110551e-05
50.0,90.0,0.1882,0.01,0.26330071698522917,0.5,0.013466070745843682
50.0,90.0,0.1882,0.01,0.26330071698522917,0.75,0.12268449460859615
50.0,90.0,0.1882,0.01,0.26330071698522917,1.0,0.40990598254346267
50.0,90.0,0.1882,0.01,0.38590108597281136,0.25,0.009088108526857961
50.0,90.0,0.1882,0.01,0.38590108597281136,0.5,0.23030718431375422
50.0,90.0,0.1882,0.01,0.38590108597281136,0.75,0.8268483372888805
50.0,90.0,0.1882,0.01,0.38590108597281136,1.0,1.7146969580770512
50.0,90.0,0.1882,0.01,0.7066863283197075,0.25,0.6148834484449547
50.0,90.0,0.1882,0.01,0.7066863283197075,0.5,2.615876740750712
50.0,90.0,0.1882,0.01,0.7066863283197075,0.75,4.933906406031322
50.0,90.0,0.1882,0.01,0.7066863283197075,1.0,7.241079742915773
50.0,90.0,0.1882,0.05455,0.001,0.25,0.0
50.0,90.0,0.1882,0.05455,0.001,0.5,0.0
50.0,90.0,0.1882,0.05455,0.001,0.75,0.0
50.0,90.0,0.1882,0.05455,0.001,1.0,0.0
50.0,90.0,0.1882,0.05455,0.1611177812950031,0.25,2.166192912854131e-12
50.0,90.0,0.1882,0.05455,0.1611177812950031,0.5,3.4835151310008404e-06
50.0,90.0,0.1882,0.05455,0.1611177812950031,0.75,0.0005103640154931873
50.0,90.0,0.1882,0.05455,0.1611177812950031,1.0,0.006823241315518511
50.0,90.0,0.1882,0.05455,0.26330071698522917,0.25,2.3497944393869556e-05
50.0,90.0,0.1882,0.05455,0.26330071698522917,0.5,0.00896878333285981
50.0,90.0,0.1882,0.05455,0.26330071698522917,0.75,0.08083139377072775
50.0,90.0,0.1882,0.05455,0.26330071698522917,1.0,0.26750649720896463
50.0,90.0,0.1882,0.05455,0.38590108597281136,0.25,0.007428820625806003
50.0,90.0,0.1882,0.05455,0.38590108597281136,0.5,0.18460593997965113
50.0,90.0,0.1882,0.05455,0.38590108597281136,0.75,0.6518554526779927
50.0,90.0,0.1882,0.05455,0.38590108597281136,1.0,1.3319938735676715
50.0,90.0,0.1882,0.05455,0.7066863283197075,0.25,0.5682907516718326
50.0,90.0,0.1882,0.05455,0.7066863283197075,0.5,2.374140377534786
50.0,90.0,0.1882,0.05455,0.7066863283197075,0.75,4.409398454060831
50.0,90.0,0.1882,0.05455,0.7066863283197075,1.0,6.3817552894296155
50.0,90.0,0.1882,0.0991,0.001,0.25,0.0
50.0,90.0,0.1882,0.0991,0.001,0.5,0.0
50.0,90.0,0.1882,0.0991,0.001,0.75,0.0
50.0,90.0,0.1882,0.0991,0.001,1.0,0.0
50.0,90.0,0.1882,0.0991,0.1611177812950031,0.25,7.936064241773307e-13
50.0,90.0,0.1882,0.0991,0.1611177812950031,0.5,1.2826195708647087e-06
50.0,90.0,0.1882,0.0991,0.1611177812950031,0.75,0.0001888974862118252
50.0,90.0,0.1882,0.0991,0.1611177812950031,1.0,0.0025388958645420658
50.0,90.0,0.1882,0.0991,0.26330071698522917,0.25,1.5746732557337366e-05
50.0,90.0,0.1882,0.0991,0.26330071698522917,0.5,0.005899502516004441
50.0,90.0,0.1882,0.0991,0.26330071698522917,0.75,0.0523153904961953
50.0,90.0,0.1882,0.0991,0.26330071698522917,1.0,0.17063739500830657
50.0,90.0,0.1882,0.0991,0.38590108597281136,0.25,0.006054821112931011
50.0,90.0,0.1882,0.0991,0.38590108597281136,0.5,0.14717433290772555
50.0,90.0,0.1882,0.0991,0.38590108597281136,0.75,0.5099496968274604
50.0,90.0,0.1882,0.0991,0.38590108597281136,1.0,1.0245445755918334
50.0,90.0,0.1882,0.0991,0.7066863283197075,0.25,0.5248205600009155
50.0,90.0,0.1882,0.0991,0.7066863283197075,0.5,2.1516506444716614
50.0,90.0,0.1882,0.0991,0.7066863283197075,0.75,3.9325780783338553
50.0,90.0,0.1882,0.0991,0.7066863283197075,1.0,5.609618060444051
50.0,90.0,0.1882,0.14365,0.001,0.25,0.0
50.0,90.0,0.1882,0.14365,0.001,0.5,0.0
50.0,90.0,0.1882,0.14365,0.001,0.75,0.0
50.0,90.0,0.1882,0.14365,0.001,1.0,0.0
50.0,90.0,0.1882,0.14365,0.1611177812950031,0.25,2.8542963479281635e-13
50.0,90.0,0.1882,0.14365,0.1611177812950031,0.5,4.5566655829442194e-07
50.0,90.0,0.1882,0.14365,0.1611177812950031,0.75,6.636538472486849e-05
50.0,90.0,0.1882,0.14365,0.1611177812950031,1.0,0.0008829409358225348
50.0,90.0,0.1882,0.14365,0.26330071698522917,0.25,1.0482778341022492e-05
50.0,90.0,0.1882,0.14365,0.26330071698522917,0.5,0.0038322117892017806
50.0,90.0,0.1882,0.14365,0.26330071698522917,0.75,0.03325398598495303
50.0,90.0,0.1882,0.14365,0.26330071698522917,1.0,0.10634720786269869
50.0,90.0,0.1882,0.14365,0.38590108597281136,0.25,0.0049205514591361705
50.0,90.0,0.1882,0.14365,0.38590108597281136,0.5,0.1166938841884975
50.0,90.0,0.1882,0.14365,0.38590108597281136,0.75,0.39583233388157263
50.0,90.0,0.1882,0.14365,0.38590108597281136,1.0,0.7801857662547558
50.0,90.0,0.1882,0.14365,0.7066863283197075,0.25,0.48429754550918624
50.0,90.0,0.1882,0.14365,0.7066863283197075,0.5,1.9471913606582245
50.0,90.0,0.1882,0.14365,0.7066863283197075,0.75,3.5000571018838276
50.0,90.0,0.1882,0.14365,0.7066863283197075,1.0,4.917750421055097
50.0,90.0,0.1882,0.1882,0.001,0.25,0.0
50.0,90.0,0.1882,0.1882,0.001,0.5,0.0
50.0,90.0,0.1882,0.1882,0.001,0.75,0.0
50.0,90.0,0.1882,0.1882,0.001,1.0,0.0
50.0,90.0,0.1882,0.1882,0.1611177812950031,0.25,1.0077883527552647e-13
50.0,90.0,0.1882,0.1882,0.1611177812950031,0.5,1.5617172681937244e-07
50.0,90.0,0.1882,0.1882,0.1611177812950031,0.75,2.21229673994769e-05
50.0,90.0,0.1882,0.1882,0.1611177812950031,1.0,0.00028672888957657406
50.0,90.0,0.1882,0.1882,0.26330071698522917,0.25,6.932362698830428e-06
50.0,90.0,0.1882,0.1882,0.26330071698522917,0.5,0.0024581084584825437
50.0,90.0,0.1882,0.1882,0.26330071698522917,0.75,0.02075560160660973
50.0,90.0,0.1882,0.1882,0.26330071698522917,1.0,0.0647331340235656
50.0,90.0,0.1882,0.1882,0.38590108597281136,0.25,0.003987064956475898
50.0,90.0,0.1882,0.1882,0.38590108597281136,0.5,0.09201865364093915
50.0,90.0,0.1882,0.1882,0.38590108597281136,0.75,0.30483332023356413
50.0,90.0,0.1882,0.1882,0.38590108597281136,1.0,0.5880746814715478
50.0,90.0,0.1882,0.1882,0.7066863283197075,0.25,0.44655360612179146
50.0,90.0,0.1882,0.1882,0.7066863283197075,0.5,1.7595936447741536
50.0,90.0,0.1882,0.1882,0.7066863283197075,0.75,3.10858752129006
50.0,90.0,0.1882,0.1882,0.7066863283197075,1.0,4.299558456074061
50.0,117.225,0.01,0.01,0.001,0.25,0.0
50.0,117.225,0.01,0.01,0.001,0.5,0.0
50.0,117.225,0.01,0.01,0.001,0.75,0.0
50.0,117.225,0.01,0.01,0.001,1.0,0.0
50.0,117.225,0.01,0.01,0.1611177812950031,0.25,1.0879708718311142e-26
50.0,117.225,0.01,0.01,0.1611177812950031,0.5,4.1930566390836096e-14
50.0,117.225,0.01,0.01,0.1611177812950031,0.75,8.393328845345769e-10
50.0,117.225,0.01,0.01,0.1611177812950031,1.0,1.3325260125606562e-07
50.0,117.225,0.01,0.01,0.26330071698522917,0.25,7.16353633101333e-11
50.0,117.225,0.01,0.01,0.26330071698522917,0.5,6.723384358261587e-06
50.0,117.225,0.01,0.01,0.26330071698522917,0.75,0.00038300018508020874
50.0,117.225,0.01,0.01,0.26330071698522917,1.0,0.003207107443930409
50.0,117.225,0.01,0.01,0.38590108597281136,0.25,1.5313656300900765e-05
50.0,117.225,0.01,0.01,0.38590108597281136,0.5,0.0050763409783357435
50.0,117.225,0.01,0.01,0.38590108597281136,0.75,0.04309464653430886
50.0,117.225,0.01,0.01,0.38590108597281136,1.0,0.13763975071574167
50.0,117.225,0.01,0.01,0.7066863283197075,0.25,0.0700062753468683
50.0,117.225,0.01,0.01,0.7066863283197075,0.5,0.6715081552776733
50.0,117.225,0.01,0.01,0.7066863283197075,0.75,1.6781597747395693
50.0,117.225,0.01,0.01,0.7066863283197075,1.0,2.847705277140791
50.0,117.225,0.01,0.05455,0.001,0.25,0.0
50.0,117.225,0.01,0.05455,0.001,0.5,0.0
50.0,117.225,0.01,0.05455,0.001,0.75,0.0
50.0,117.225,0.01,0.05455,0.001,1.0,0.0
50.0,117.225,0.01,0.05455,0.1611177812950031,0.25,2.4209181262153346e-27
50.0,117.225,0.01,0.05455,0.1611177812950031,0.5,8.973377842344724e-15
50.0,117.225,0.01,0.05455,0.1611177812950031,0.75,1.7296400404737995e-10
50.0,117.225,0.01,0.05455,0.1611177812950031,1.0,2.647004515083214e-08
50.0,117.225,0.01,0.05455,0.26330071698522917,0.25,4.006527193736069e-11
50.0,117.225,0.01,0.05455,0.26330071698522917,0.5,3.64620199612766e-06
50.0,117.225,0.01,0.05455,0.26330071698522917,0.75,0.00020179417700532908
50.0,117.225,0.01,0.05455,0.26330071698522917,1.0,0.001644102635151773
50.0,117.225,0.01,0.05455,0.38590108597281136,0.25,1.1514614286491659e-05
50.0,117.225,0.01,0.05455,0.38590108597281136,0.5,0.003718313049323645
50.0,117.225,0.01,0.05455,0.38590108597281136,0.75,0.030823660618754592
50.0,117.225,0.01,0.05455,0.38590108597281136,1.0,0.09629124899213858
50.0,117.225,0.01,0.05455,0.7066863283197075,0.25,0.06326087594402433
50.0,117.225,0.01,0.05455,0.7066863283197075,0.5,0.5950271143279566
50.0,117.225,0.01,0.05455,0.7066863283197075,0.75,1.4615988287902784
50.0,117.225,0.01,0.05455,0.7066863283197075,1.0,2.441174799210204
50.0,117.225,0.01,0.0991,0.001,0.25,0.0
50.0,117.225,0.01,0.0991,0.001,0.5,0.0
50.0,117.225,0.01,0.0991,0.001,0.75,0.0
50.0,117.225,0.01,0.0991,0.001,1.0,0.0
50.0,117.225,0.01,0.0991,0.1611177812950031,0.25,5.286596899681612e-28
50.0,117.225,0.01,0.0991,0.1611177812950031,0.5,1.850421930751695e-15
50.0,117.225,0.01,0.0991,0.1611177812950031,0.75,3.37361356057727e-11
50.0,117.225,0.01,0.0991,0.1611177812950031,1.0,4.8900927677650355e-09
50.0,117.225,0.01,0.0991,0.26330071698522917,0.25,2.225466710810665e-11
50.0,117.225,0.01,0.0991,0.26330071698522917,0.5,1.951135512496073e-06
50.0,117.225,0.01,0.0991,0.26330071698522917,0.75,0.00010425599238937295
50.0,117.225,0.01,0.0991,0.26330071698522917,1.0,0.0008214680155830883
50.0,117.225,0.01,0.0991,0.38590108597281136,0.25,8.631285912947065e-06
50.0,117.225,0.01,0.0991,0.38590108597281136,0.5,0.002707497768786147
50.0,117.225,0.01,0.0991,0.38590108597281136,0.75,0.021857615466769835
50.0,117.225,0.01,0.0991,0.38590108597281136,1.0,0.066612434079171
50.0,117.225,0.01,0.0991,0.7066863283197075,0.25,0.05711717066385215
50.0,117.225,0.01,0.0991,0.7066863283197075,0.5,0.526421969110081
50.0,117.225,0.01,0.0991,0.7066863283197075,0.75,1.270077615165851
50.0,117.225,0.01,0.0991,0.7066863283197075,1.0,2.086486405709719
50.0,117.225,0.01,0.14365,0.001,0.25,0.0
50.0,117.225,0.01,0.14365,0.001,0.5,0.0
50.0,117.225,0.01,0.14365,0.001,0.75,0.0
50.0,117.225,0.01,0.14365,0.001,1.0,0.0
50.0,117.225,0.01,0.14365,0.1611177812950031,0.25,1.1329281931803615e-28
50.0,117.225,0.01,0.14365,0.1611177812950031,0.5,3.676663600769973e-16
50.0,117.225,0.01,0.14365,0.1611177812950031,0.75,6.227182373707669e-12
50.0,117.225,0.01,0.14365,0.1611177812950031,1.0,8.399167469182225e-10
50.0,117.225,0.01,0.14365,0.26330071698522917,0.25,1.2276764133541636e-11
50.0,117.225,0.01,0.14365,0.26330071698522917,0.5,1.0301794617276323e-06
50.0,117.225,0.01,0.14365,0.26330071698522917,0.75,5.2812436085788196e-05
50.0,117.225,0.01,0.14365,0.26330071698522917,1.0,0.00039996488177322003
50.0,117.225,0.01,0.14365,0.38590108597281136,0.25,6.449934672018007e-06
50.0,117.225,0.01,0.14365,0.38590108597281136,0.5,0.001959780984961058
50.0,117.225,0.01,0.14365,0.38590108597281136,0.75,0.015365813391963964
50.0,117.225,0.01,0.14365,0.38590108597281136,1.0,0.045562417931554126
50.0,117.225,0.01,0.14365,0.7066863283197075,0.25,0.051526494379736304
50.0,117.225,0.01,0.14365,0.7066863283197075,0.5,0.46498578486844194
50.0,117.225,0.01,0.14365,0.7066863283197075,0.75,1.1011140083997268
50.0,117.225,0.01,0.14365,0.7066863283197075,1.0,1.778004272059402
50.0,117.225,0.01,0.1882,0.001,0.25,0.0
50.0,117.225,0.01,0.1882,0.001,0.5,0.0
50.0,117.225,0.01,0.1882,0.001,0.75,0.0
50.0,117.225,0.01,0.1882,0.001,1.0,0.0
50.0,117.225,0.01,0.1882,0.1611177812950031,0.25,2.382624509656963e-29
50.0,117.225,0.01,0.1882,0.1611177812950031,0.5,7.038585216451107e-17
50.0,117.225,0.01,0.1882,0.1611177812950031,0.75,1.0876474611741796e-12
50.0,117.225,0.01,0.1882,0.1611177812950031,1.0,1.3409061701197418e-10
50.0,117.225,0.01,0.1882,0.26330071698522917,0.25,6.725956020161604e-12
50.0,117.225,0.01,0.1882,0.26330071698522917,0.5,5.366642538571573e-07
50.0,117.225,0.01,0.1882,0.26330071698522917,0.75,2.622870185965137e-05
50.0,117.225,0.01,0.1882,0.26330071698522917,1.0,0.00018973684112037642
50.0,117.225,0.01,0.1882,0.38590108597281136,0.25,4.804929026830694e-06
50.0,117.225,0.01,0.1882,0.38590108597281136,0.5,0.0014101162282873388
50.0,117.225,0.01,0.1882,0.38590108597281136,0.75,0.010708292238534672
50.0,117.225,0.01,0.1882,0.38590108597281136,1.0,0.03081066386031465
50.0,117.225,0.01,0.1882,0.7066863283197075,0.25,0.04644362531577694
50.0,117.225,0.01,0.1882,0.7066863283197075,0.5,0.410062901935203
50.0,117.225,0.01,0.1882,0.7066863283197075,0.75,0.9524171598326041
50.0,117.225,0.01,0.1882,0.7066863283197075,1.0,1.5105624527342085
50.0,117.225,0.05455,0.01,0.001,0.25,0.0
50.0,117.225,0.05455,0.01,0.001,0.5,0.0
50.0,117.225,0.05455,0.01,0.001,0.75,0.0
50.0,117.225,0.05455,0.01,0.001,1.0,0.0
50.0,117.225,0.05455,0.01,0.1611177812950031,0.25,4.745194537196313e-26
50.0,117.225,0.05455,0.01,0.1611177812950031,0.5,1.846476818301377e-13
50.0,117.225,0.05455,0.01,0.1611177812950031,0.75,3.7289554079707e-09
50.0,117.225,0.05455,0.01,0.1611177812950031,1.0,5.968619560105537e-07
50.0,117.225,0.05455,0.01,0.26330071698522917,0.25,1.2579544792926414e-10
50.0,117.225,0.05455,0.01,0.26330071698522917,0.5,1.1963855533940685e-05
50.0,117.225,0.05455,0.01,0.26330071698522917,0.75,0.0006894519932677752
50.0,117.225,0.05455,0.01,0.26330071698522917,1.0,0.005832839274954677
50.0,117.225,0.05455,0.01,0.38590108597281136,0.25,2.0078395510802355e-05
50.0,117.225,0.05455,0.01,0.38590108597281136,0.5,0.006737810886629453
50.0,117.225,0.05455,0.01,0.38590108597281136,0.75,0.057774198027203176
50.0,117.225,0.05455,0.01,0.38590108597281136,1.0,0.18609032317054047
50.0,117.225,0.05455,0.01,0.7066863283197075,0.25,0.07654835955883874
50.0,117.225,0.05455,0.01,0.7066863283197075,0.5,0.739958119542103
50.0,117.225,0.05455,0.01,0.7066863283197075,0.75,1.8592688827975115
50.0,117.225,0.05455,0.01,0.7066863283197075,1.0,3.1678812114318515
50.0,117.225,0.05455,0.05455,0.001,0.25,0.0
50.0,117.225,0.05455,0.05455,0.001,0.5,0.0
50.0,117.225,0.05455,0.05455,0.001,0.75,0.0
50.0,117.225,0.05455,0.05455,0.001,1.0,0.0
50.0,117.225,0.05455,0.05455,0.1611177812950031,0.25,1.0759208245081128e-26
50.0,117.225,0.05455,0.05455,0.1611177812950031,0.5,4.10068886769006e-14
50.0,117.225,0.05455,0.05455,0.1611177812950031,0.75,8.117520133409524e-10
50.0,117.225,0.05455,0.05455,0.1611177812950031,1.0,1.2744648926665724e-07
50.0,117.225,0.05455,0.05455,0.26330071698522917,0.25,7.08419509677287e-11
50.0,117.225,0.05455,0.05455,0.26330071698522917,0.5,6.5752766452375625e-06
50.0,117.225,0.05455,0.05455,0.26330071698522917,0.75,0.0003704146198456366
50.0,117.225,0.05455,0.05455,0.26330071698522917,1.0,0.0030673666448315425
50.0,117.225,0.05455,0.05455,0.38590108597281136,0.25,1.5144046720449901e-05
50.0,117.225,0.05455,0.05455,0.38590108597281136,0.5,0.004964515562329653
50.0,117.225,0.05455,0.05455,0.38590108597281136,0.75,0.04167853629116422
50.0,117.225,0.05455,0.05455,0.38590108597281136,1.0,0.13164248087397584
50.0,117.225,0.05455,0.05455,0.7066863283197075,0.25,0.06923090630650325
50.0,117.225,0.05455,0.05455,0.7066863283197075,0.5,0.6567156740129442
50.0,117.225,0.05455,0.05455,0.7066863283197075,0.75,1.6230146595626753
50.0,117.225,0.05455,0.05455,0.7066863283197075,1.0,2.7236244292169607
50.0,117.225,0.05455,0.0991,0.001,0.25,0.0
50.0,117.225,0.05455,0.0991,0.001,0.5,0.0
50.0,117.225,0.05455,0.0991,0.001,0.75,0.0
50.0,117.225,0.05455,0.0991,0.001,1.0,0.0
50.0,117.225,0.05455,0.0991,0.1611177812950031,0.25,2.3941047447716674e-27
50.0,117.225,0.05455,0.0991,0.1611177812950031,0.5,8.775705598797165e-15
50.0,117.225,0.05455,0.0991,0.1611177812950031,0.75,1.6728032596843795e-10
50.0,117.225,0.05455,0.0991,0.1611177812950031,1.0,2.5316686454178315e-08
50.0,117.225,0.05455,0.0991,0.26330071698522917,0.25,3.96215206979166e-11
50.0,117.225,0.05455,0.0991,0.26330071698522917,0.5,3.565880745683824e-06
50.0,117.225,0.05455,0.0991,0.26330071698522917,0.75,0.00019516312595733675
50.0,117.225,0.05455,0.0991,0.26330071698522917,1.0,0.001572465429335214
50.0,117.225,0.05455,0.0991,0.38590108597281136,0.25,1.1387081784794431e-05
50.0,117.225,0.05455,0.0991,0.38590108597281136,0.5,0.003636403282947429
50.0,117.225,0.05455,0.0991,0.38590108597281136,0.75,0.029810780712692907
50.0,117.225,0.05455,0.0991,0.38590108597281136,1.0,0.0920956252671352
50.0,117.225,0.05455,0.0991,0.7066863283197075,0.25,0.06256021697551992
50.0,117.225,0.05455,0.0991,0.7066863283197075,0.5,0.5819194143372358
50.0,117.225,0.05455,0.0991,0.7066863283197075,0.75,1.413570007596205
50.0,117.225,0.05455,0.0991,0.7066863283197075,1.0,2.33480738772006
50.0,117.225,0.05455,0.14365,0.001,0.25,0.0
50.0,117.225,0.05455,0.14365,0.001,0.5,0.0
50.0,117.225,0.05455,0.14365,0.001,0.75,0.0
50.0,117.225,0.05455,0.14365,0.001,1.0,0.0
50.0,117.225,0.05455,0.14365,0.1611177812950031,0.25,5.228044097885015e-28
50.0,117.225,0.05455,0.14365,0.1611177812950031,0.5,1.8096594596970143e-15
50.0,117.225,0.05455,0.14365,0.1611177812950031,0.75,3.26275504092932e-11
50.0,117.225,0.05455,0.14365,0.1611177812950031,1.0,4.67702055768728e-09
50.0,117.225,0.05455,0.14365,0.26330071698522917,0.25,2.2008180921064723e-11
50.0,117.225,0.05455,0.14365,0.26330071698522917,0.5,1.9081544477290915e-06
50.0,117.225,0.05455,0.14365,0.26330071698522917,0.75,0.00010083009171249278
50.0,117.225,0.05455,0.14365,0.26330071698522917,1.0,0.0007856748284390183
50.0,117.225,0.05455,0.14365,0.38590108597281136,0.25,8.535688313413614e-06
50.0,117.225,0.05455,0.14365,0.38590108597281136,0.5,0.002647854993483584
50.0,117.225,0.05455,0.14365,0.38590108597281136,0.75,0.02113936399837533
50.0,117.225,0.05455,0.14365,0.38590108597281136,1.0,0.06370998228081899
50.0,117.225,0.05455,0.14365,0.7066863283197075,0.25,0.056484557579002746
50.0,117.225,0.05455,0.14365,0.7066863283197075,0.5,0.5148255543023075
50.0,117.225,0.05455,0.14365,0.7066863283197075,0.75,1.228342270637774
50.0,117.225,0.05455,0.14365,0.7066863283197075,1.0,1.9955735558160859
50.0,117.225,0.05455,0.1882,0.001,0.25,0.0
50.0,117.225,0.05455,0.1882,0.001,0.5,0.0
50.0,117.225,0.05455,0.1882,0.001,0.75,0.0
50.0,117.225,0.05455,0.1882,0.001,1.0,0.0
50.0,117.225,0.05455,0.1882,0.1611177812950031,0.25,1.1203802117087534e-28
50.0,117.225,0.05455,0.1882,0.1611177812950031,0.5,3.5956713194348157e-16
50.0,117.225,0.05455,0.1882,0.1611177812950031,0.75,6.022554248069914e-12
50.0,117.225,0.05455,0.1882,0.1611177812950031,1.0,8.033197075477449e-10
50.0,117.225,0.05455,0.1882,0.26330071698522917,0.25,1.2140790282942565e-11
50.0,117.225,0.05455,0.1882,0.26330071698522917,0.5,1.0074859020632475e-06
50.0,117.225,0.05455,0.1882,0.26330071698522917,0.75,5.1076994732371706e-05
50.0,117.225,0.05455,0.1882,0.26330071698522917,1.0,0.00038253752295608703
50.0,117.225,0.05455,0.1882,0.38590108597281136,0.25,6.378497081140896e-06
50.0,117.225,0.05455,0.1882,0.38590108597281136,0.5,0.0019166094712941518
50.0,117.225,0.05455,0.1882,0.38590108597281136,0.75,0.014860885576364275
50.0,117.225,0.05455,0.1882,0.38590108597281136,1.0,0.04357716212022121
50.0,117.225,0.05455,0.1882,0.7066863283197075,0.25,0.05095580199105204
50.0,117.225,0.05455,0.1882,0.7066863283197075,0.5,0.4547427320373299
50.0,117.225,0.05455,0.1882,0.7066863283197075,0.75,1.064930887024697
50.0,117.225,0.05455,0.1882,0.7066863283197075,1.0,1.7005326743276203
50.0,117.225,0.0991,0.01,0.001,0.25,0.0
50.0,117.225,0.0991,0.01,0.001,0.5,0.0
50.0,117.225,0.0991,0.01,0.001,0.75,0.0
50.0,117.225,0.0991,0.01,0.001,1.0,0.0
50.0,117.225,0.0991,0.01,0.1611177812950031,0.25,2.0310972491424339e-25
50.0,117.225,0.0991,0.01,0.1611177812950031,0.5,7.83598275138533e-13
50.0,117.225,0.0991,0.01,0.1611177812950031,0.75,1.5685525116902213e-08
50.0,117.225,0.0991,0.01,0.1611177812950031,1.0,2.488030947804433e-06
50.0,117.225,0.0991,0.01,0.26330071698522917,0.25,2.1939168669475376e-10
50.0,117.225,0.0991,0.01,0.26330071698522917,0.5,2.100782798696109e-05
50.0,117.225,0.0991,0.01,0.26330071698522917,0.75,0.0012172520589312076
