K,S,q,r,sigma,t,price
50.0,0.0,0.14365,0.14365,0.26330071698522917,1.0,43.30954309064192
50.0,0.0,0.14365,0.14365,0.38590108597281136,0.25,48.23623516008371
50.0,0.0,0.14365,0.14365,0.38590108597281136,0.5,46.53468764837791
50.0,0.0,0.14365,0.14365,0.38590108597281136,0.75,44.89316273016399
50.0,0.0,0.14365,0.14365,0.38590108597281136,1.0,43.30954309064192
50.0,0.0,0.14365,0.14365,0.7066863283197075,0.25,48.23623516008371
50.0,0.0,0.14365,0.14365,0.7066863283197075,0.5,46.53468764837791
50.0,0.0,0.14365,0.14365,0.7066863283197075,0.75,44.89316273016399
50.0,0.0,0.14365,0.14365,0.7066863283197075,1.0,43.30954309064192
50.0,0.0,0.14365,0.1882,0.001,0.25,47.70198472065405
50.0,0.0,0.14365,0.1882,0.001,0.5,45.509586925790245
50.0,0.0,0.14365,0.1882,0.001,0.75,43.41795240354647
50.0,0.0,0.14365,0.1882,0.001,1.0,41.422450043121174
50.0,0.0,0.14365,0.1882,0.1611177812950031,0.25,47.70198472065405
50.0,0.0,0.14365,0.1882,0.1611177812950031,0.5,45.509586925790245
50.0,0.0,0.14365,0.1882,0.1611177812950031,0.75,43.41795240354647
50.0,0.0,0.14365,0.1882,0.1611177812950031,1.0,41.422450043121174
50.0,0.0,0.14365,0.1882,0.26330071698522917,0.25,47.70198472065405
50.0,0.0,0.14365,0.1882,0.26330071698522917,0.5,45.509586925790245
50.0,0.0,0.14365,0.1882,0.26330071698522917,0.75,43.41795240354647
50.0,0.0,0.14365,0.1882,0.26330071698522917,1.0,41.422450043121174
50.0,0.0,0.14365,0.1882,0.38590108597281136,0.25,47.70198472065405
50.0,0.0,0.14365,0.1882,0.38590108597281136,0.5,45.509586925790245
50.0,0.0,0.14365,0.1882,0.38590108597281136,0.75,43.41795240354647
50.0,0.0,0.14365,0.1882,0.38590108597281136,1.0,41.422450043121174
50.0,0.0,0.14365,0.1882,0.7066863283197075,0.25,47.70198472065405
50.0,0.0,0.14365,0.1882,0.7066863283197075,0.5,45.509586925790245
50.0,0.0,0.14365,0.1882,0.7066863283197075,0.75,43.41795240354647
50.0,0.0,0.14365,0.1882,0.7066863283197075,1.0,41.422450043121174
50.0,0.0,0.1882,0.01,0.001,0.25,49.875156119873004
50.0,0.0,0.1882,0.01,0.001,0.5,49.75062395963412
50.0,0.0,0.1882,0.01,0.001,0.75,49.62640274095692
50.0,0.0,0.1882,0.01,0.001,1.0,49.5024916874584
50.0,0.0,0.1882,0.01,0.1611177812950031,0.25,49.875156119873004
50.0,0.0,0.1882,0.01,0.1611177812950031,0.5,49.75062395963412
50.0,0.0,0.1882,0.01,0.1611177812950031,0.75,49.62640274095692
50.0,0.0,0.1882,0.01,0.1611177812950031,1.0,49.5024916874584
50.0,0.0,0.1882,0.01,0.26330071698522917,0.25,49.875156119873004
50.0,0.0,0.1882,0.01,0.26330071698522917,0.5,49.75062395963412
50.0,0.0,0.1882,0.01,0.26330071698522917,0.75,49.62640274095692
50.0,0.0,0.1882,0.01,0.26330071698522917,1.0,49.5024916874584
50.0,0.0,0.1882,0.01,0.38590108597281136,0.25,49.875156119873004
50.0,0.0,0.1882,0.01,0.38590108597281136,0.5,49.75062395963412
50.0,0.0,0.1882,0.01,0.38590108597281136,0.75,49.62640274095692
50.0,0.0,0.1882,0.01,0.38590108597281136,1.0,49.5024916874584
50.0,0.0,0.1882,0.01,0.7066863283197075,0.25,49.875156119873004
50.0,0.0,0.1882,0.01,0.7066863283197075,0.5,49.75062395963412
50.0,0.0,0.1882,0.01,0.7066863283197075,0.75,49.62640274095692
50.0,0.0,0.1882,0.01,0.7066863283197075,1.0,49.5024916874584
50.0,0.0,0.1882,0.05455,0.001,0.25,49.322753471008845
50.0,0.0,0.1882,0.05455,0.001,0.5,48.6546801992383
50.0,0.0,0.1882,0.05455,0.001,0.75,47.99565593355612
50.0,0.0,0.1882,0.05455,0.001,1.0,47.34555810580303
50.0,0.0,0.1882,0.05455,0.1611177812950031,0.25,49.322753471008845
50.0,0.0,0.1882,0.05455,0.1611177812950031,0.5,48.6546801992383
50.0,0.0,0.1882,0.05455,0.1611177812950031,0.75,47.99565593355612
50.0,0.0,0.1882,0.05455,0.1611177812950031,1.0,47.34555810580303
50.0,0.0,0.1882,0.05455,0.26330071698522917,0.25,49.322753471008845
50.0,0.0,0.1882,0.05455,0.26330071698522917,0.5,48.6546801992383
50.0,0.0,0.1882,0.05455,0.26330071698522917,0.75,47.99565593355612
50.0,0.0,0.1882,0.05455,0.26330071698522917,1.0,47.34555810580303
50.0,0.0,0.1882,0.05455,0.38590108597281136,0.25,49.322753471008845
50.0,0.0,0.1882,0.05455,0.38590108597281136,0.5,48.6546801992383
50.0,0.0,0.1882,0.05455,0.38590108597281136,0.75,47.99565593355612
50.0,0.0,0.1882,0.05455,0.38590108597281136,1.0,47.34555810580303
50.0,0.0,0.1882,0.05455,0.7066863283197075,0.25,49.322753471008845
50.0,0.0,0.1882,0.05455,0.7066863283197075,0.5,48.6546801992383
50.0,0.0,0.1882,0.05455,0.7066863283197075,0.75,47.99565593355612
50.0,0.0,0.1882,0.05455,0.7066863283197075,1.0,47.34555810580303
50.0,0.0,0.1882,0.0991,0.001,0.25,48.77646907239615
50.0,0.0,0.1882,0.0991,0.001,0.5,47.58287870340835
50.0,0.0,0.1882,0.0991,0.001,0.75,46.41849622904749
50.0,0.0,0.1882,0.0991,0.001,1.0,45.28260691406544
50.0,0.0,0.1882,0.0991,0.1611177812950031,0.25,48.77646907239615
50.0,0.0,0.1882,0.0991,0.1611177812950031,0.5,47.58287870340835
50.0,0.0,0.1882,0.0991,0.1611177812950031,0.75,46.41849622904749
50.0,0.0,0.1882,0.0991,0.1611177812950031,1.0,45.28260691406544
50.0,0.0,0.1882,0.0991,0.26330071698522917,0.25,48.77646907239615
50.0,0.0,0.1882,0.0991,0.26330071698522917,0.5,47.58287870340835
50.0,0.0,0.1882,0.0991,0.26330071698522917,0.75,46.41849622904749
50.0,0.0,0.1882,0.0991,0.26330071698522917,1.0,45.28260691406544
50.0,0.0,0.1882,0.0991,0.38590108597281136,0.25,48.77646907239615
50.0,0.0,0.1882,0.0991,0.38590108597281136,0.5,47.58287870340835
50.0,0.0,0.1882,0.0991,0.38590108597281136,0.75,46.41849622904749
50.0,0.0,0.1882,0.0991,0.38590108597281136,1.0,45.28260691406544
50.0,0.0,0.1882,0.0991,0.7066863283197075,0.25,48.77646907239615
50.0,0.0,0.1882,0.0991,0.7066863283197075,0.5,47.58287870340835
50.0,0.0,0.1882,0.0991,0.7066863283197075,0.75,46.41849622904749
50.0,0.0,0.1882,0.0991,0.7066863283197075,1.0,45.28260691406544
50.0,0.0,0.1882,0.14365,0.001,0.25,48.23623516008371
50.0,0.0,0.1882,0.14365,0.001,0.5,46.53468764837791
50.0,0.0,0.1882,0.14365,0.001,0.75,44.89316273016399
50.0,0.0,0.1882,0.14365,0.001,1.0,43.30954309064192
50.0,0.0,0.1882,0.14365,0.1611177812950031,0.25,48.23623516008371
50.0,0.0,0.1882,0.14365,0.1611177812950031,0.5,46.53468764837791
50.0,0.0,0.1882,0.14365,0.1611177812950031,0.75,44.89316273016399
50.0,0.0,0.1882,0.14365,0.1611177812950031,1.0,43.30954309064192
50.0,0.0,0.1882,0.14365,0.26330071698522917,0.25,48.23623516008371
50.0,0.0,0.1882,0.14365,0.26330071698522917,0.5,46.53468764837791
50.0,0.0,0.1882,0.14365,0.26330071698522917,0.75,44.89316273016399
50.0,0.0,0.1882,0.14365,0.26330071698522917,1.0,43.30954309064192
50.0,0.0,0.1882,0.14365,0.38590108597281136,0.25,48.23623516008371
50.0,0.0,0.1882,0.14365,0.38590108597281136,0.5,46.53468764837791
50.0,0.0,0.1882,0.14365,0.38590108597281136,0.75,44.89316273016399
50.0,0.0,0.1882,0.14365,0.38590108597281136,1.0,43.30954309064192
50.0,0.0,0.1882,0.14365,0.7066863283197075,0.25,48.23623516008371
50.0,0.0,0.1882,0.14365,0.7066863283197075,0.5,46.53468764837791
50.0,0.0,0.1882,0.14365,0.7066863283197075,0.75,44.89316273016399
50.0,0.0,0.1882,0.14365,0.7066863283197075,1.0,43.30954309064192
50.0,0.0,0.1882,0.1882,0.001,0.25,47.70198472065405
50.0,0.0,0.1882,0.1882,0.001,0.5,45.509586925790245
50.0,0.0,0.1882,0.1882,0.001,0.75,43.41795240354647
50.0,0.0,0.1882,0.1882,0.001,1.0,41.422450043121174
50.0,0.0,0.1882,0.1882,0.1611177812950031,0.25,47.70198472065405
50.0,0.0,0.1882,0.1882,0.1611177812950031,0.5,45.509586925790245
50.0,0.0,0.1882,0.1882,0.1611177812950031,0.75,43.41795240354647
50.0,0.0,0.1882,0.1882,0.1611177812950031,1.0,41.422450043121174
50.0,0.0,0.1882,0.1882,0.26330071698522917,0.25,47.70198472065405
50.0,0.0,0.1882,0.1882,0.26330071698522917,0.5,45.509586925790245
50.0,0.0,0.1882,0.1882,0.26330071698522917,0.75,43.41795240354647
50.0,0.0,0.1882,0.1882,0.26330071698522917,1.0,41.422450043121174
50.0,0.0,0.1882,0.1882,0.38590108597281136,0.25,47.70198472065405
50.0,0.0,0.1882,0.1882,0.38590108597281136,0.5,45.509586925790245
50.0,0.0,0.1882,0.1882,0.38590108597281136,0.75,43.41795240354647
50.0,0.0,0.1882,0.1882,0.38590108597281136,1.0,41.422450043121174
50.0,0.0,0.1882,0.1882,0.7066863283197075,0.25,47.70198472065405
50.0,0.0,0.1882,0.1882,0.7066863283197075,0.5,45.509586925790245
50.0,0.0,0.1882,0.1882,0.7066863283197075,0.75,43.41795240354647
50.0,0.0,0.1882,0.1882,0.7066863283197075,1.0,41.422450043121174
50.0,93.01064150842019,0.01,0.01,0.001,0.25,0.0
50.0,93.01064150842019,0.01,0.01,0.001,0.5,0.0
50.0,93.01064150842019,0.01,0.01,0.001,0.75,0.0
50.0,93.01064150842019,0.01,0.01,0.001,1.0,0.0
50.0,93.01064150842019,0.01,0.01,0.1611177812950031,0.25,4.511255894043991e-15
50.0,93.01064150842019,0.01,0.01,0.1611177812950031,0.5,3.3960871804036414e-08
50.0,93.01064150842019,0.01,0.01,0.1611177812950031,0.75,8.411648896706395e-06
50.0,93.01064150842019,0.01,0.01,0.1611177812950031,1.0,0.00014759956971070463
50.0,93.01064150842019,0.01,0.01,0.26330071698522917,0.25,2.1234475728172344e-06
50.0,93.01064150842019,0.01,0.01,0.26330071698522917,0.5,0.0014080375666396493
50.0,93.01064150842019,0.01,0.01,0.26330071698522917,0.75,0.015137450157073695
50.0,93.01064150842019,0.01,0.01,0.26330071698522917,1.0,0.054562952684857266
50.0,93.01064150842019,0.01,0.01,0.38590108597281136,0.25,0.0022746104495117324
50.0,93.01064150842019,0.01,0.01,0.38590108597281136,0.5,0.07245221936594737
50.0,93.01064150842019,0.01,0.01,0.38590108597281136,0.75,0.2762361284409931
50.0,93.01064150842019,0.01,0.01,0.38590108597281136,1.0,0.5855374276067284
50.0,93.01064150842019,0.01,0.01,0.7066863283197075,0.25,0.37792453205524823
50.0,93.01064150842019,0.01,0.01,0.7066863283197075,0.5,1.7070241670121002
50.0,93.01064150842019,0.01,0.01,0.7066863283197075,0.75,3.260393349921723
50.0,93.01064150842019,0.01,0.01,0.7066863283197075,1.0,4.800095772525834
50.0,93.01064150842019,0.01,0.05455,0.001,0.25,0.0
50.0,93.01064150842019,0.01,0.05455,0.001,0.5,0.0
50.0,93.01064150842019,0.01,0.05455,0.001,0.75,0.0
50.0,93.01064150842019,0.01,0.05455,0.001,1.0,0.0
50.0,93.01064150842019,0.01,0.05455,0.1611177812950031,0.25,1.4803179070405784e-15
50.0,93.01064150842019,0.01,0.05455,0.1611177812950031,0.5,1.0642997598641957e-08
50.0,93.01064150842019,0.01,0.05455,0.1611177812950031,0.75,2.5236783723620553e-06
50.0,93.01064150842019,0.01,0.05455,0.1611177812950031,1.0,4.24757560858679e-05
50.0,93.01064150842019,0.01,0.05455,0.26330071698522917,0.25,1.3677128582618982e-06
50.0,93.01064150842019,0.01,0.05455,0.26330071698522917,0.5,0.0008750785155050876
50.0,93.01064150842019,0.01,0.05455,0.26330071698522917,0.75,0.009107195780009363
50.0,93.01064150842019,0.01,0.05455,0.26330071698522917,1.0,0.03185119448512406
50.0,93.01064150842019,0.01,0.05455,0.38590108597281136,0.25,0.001821698123584753
50.0,93.01064150842019,0.01,0.05455,0.38590108597281136,0.5,0.05634962511900361
50.0,93.01064150842019,0.01,0.05455,0.38590108597281136,0.75,0.20936571790583647
50.0,93.01064150842019,0.01,0.05455,0.38590108597281136,1.0,0.43343524685297213
50.0,93.01064150842019,0.01,0.05455,0.7066863283197075,0.25,0.3473837426002311
50.0,93.01064150842019,0.01,0.05455,0.7066863283197075,0.5,1.536935655245937
50.0,93.01064150842019,0.01,0.05455,0.7066863283197075,0.75,2.883531701753697
50.0,93.01064150842019,0.01,0.05455,0.7066863283197075,1.0,4.176634593696478
50.0,93.01064150842019,0.01,0.0991,0.001,0.25,0.0
50.0,93.01064150842019,0.01,0.0991,0.001,0.5,0.0
50.0,93.01064150842019,0.01,0.0991,0.001,0.75,0.0
50.0,93.01064150842019,0.01,0.0991,0.001,1.0,0.0
50.0,93.01064150842019,0.01,0.0991,0.1611177812950031,0.25,4.768129805971223e-16
50.0,93.01064150842019,0.01,0.0991,0.1611177812950031,0.5,3.2164115241624814e-09
50.0,93.01064150842019,0.01,0.0991,0.1611177812950031,0.75,7.176827802304995e-07
50.0,93.01064150842019,0.01,0.0991,0.1611177812950031,1.0,1.139292464025403e-05
50.0,93.01064150842019,0.01,0.0991,0.26330071698522917,0.25,8.750616048293541e-07
50.0,93.01064150842019,0.01,0.0991,0.26330071698522917,0.5,0.0005368969218222141
50.0,93.01064150842019,0.01,0.0991,0.26330071698522917,0.75,0.005377349828899342
50.0,93.01064150842019,0.01,0.0991,0.26330071698522917,1.0,0.01814346397929705
50.0,93.01064150842019,0.01,0.0991,0.38590108597281136,0.25,0.001454637887783176
50.0,93.01064150842019,0.01,0.0991,0.38590108597281136,0.5,0.04357982422006898
50.0,93.01064150842019,0.01,0.0991,0.38590108597281136,0.75,0.15739390611483647
50.0,93.01064150842019,0.01,0.0991,0.38590108597281136,1.0,0.31745726629019366
50.0,93.01064150842019,0.01,0.0991,0.7066863283197075,0.25,0.31905664245008747
50.0,93.01064150842019,0.01,0.0991,0.7066863283197075,0.5,1.3817299797869176
50.0,93.01064150842019,0.01,0.0991,0.7066863283197075,0.75,2.544734189634568
50.0,93.01064150842019,0.01,0.0991,0.7066863283197075,1.0,3.6239811351544824
50.0,93.01064150842019,0.01,0.14365,0.001,0.25,0.0
50.0,93.01064150842019,0.01,0.14365,0.001,0.5,0.0
50.0,93.01064150842019,0.01,0.14365,0.001,0.75,0.0
50.0,93.01064150842019,0.01,0.14365,0.001,1.0,0.0
50.0,93.01064150842019,0.01,0.14365,0.1611177812950031,0.25,1.5075423125816334e-16
50.0,93.01064150842019,0.01,0.14365,0.1611177812950031,0.5,9.372548556972083e-10
50.0,93.01064150842019,0.01,0.14365,0.1611177812950031,0.75,1.9340050178882367e-07
50.0,93.01064150842019,0.01,0.14365,0.1611177812950031,1.0,2.8466520044053075e-06
50.0,93.01064150842019,0.01,0.14365,0.26330071698522917,0.25,5.56118665041785e-07
50.0,93.01064150842019,0.01,0.14365,0.26330071698522917,0.5,0.00032517647365596074
50.0,93.01064150842019,0.01,0.14365,0.26330071698522917,0.75,0.003115576100608193
50.0,93.01064150842019,0.01,0.14365,0.26330071698522917,1.0,0.010082370425168357
50.0,93.01064150842019,0.01,0.14365,0.38590108597281136,0.25,0.0011580815728394107
50.0,93.01064150842019,0.01,0.14365,0.38590108597281136,0.5,0.03351353043317759
50.0,93.01064150842019,0.01,0.14365,0.38590108597281136,0.75,0.11735299911692139
50.0,93.01064150842019,0.01,0.14365,0.38590108597281136,1.0,0.23002771319814647
50.0,93.01064150842019,0.01,0.14365,0.7066863283197075,0.25,0.2928052296374787
50.0,93.01064150842019,0.01,0.14365,0.7066863283197075,0.5,1.240331951602099
50.0,93.01064150842019,0.01,0.14365,0.7066863283197075,0.75,2.2408583299352727
50.0,93.01064150842019,0.01,0.14365,0.7066863283197075,1.0,3.135551414822432
50.0,93.01064150842019,0.01,0.1882,0.001,0.25,0.0
50.0,93.01064150842019,0.01,0.1882,0.001,0.5,0.0
50.0,93.01064150842019,0.01,0.1882,0.001,0.75,0.0
50.0,93.01064150842019,0.01,0.1882,0.001,1.0,0.0
50.0,93.01064150842019,0.01,0.1882,0.1611177812950031,0.25,4.678562556919375e-17
50.0,93.01064150842019,0.01,0.1882,0.1611177812950031,0.5,2.633185210022136e-10
50.0,93.01064150842019,0.01,0.1882,0.1611177812950031,0.75,4.937438237652497e-08
50.0,93.01064150842019,0.01,0.1882,0.1611177812950031,1.0,6.622663067017404e-07
50.0,93.01064150842019,0.01,0.1882,0.26330071698522917,0.25,3.510560601812055e-07
50.0,93.01064150842019,0.01,0.1882,0.26330071698522917,0.5,0.00019440450249139001
50.0,93.01064150842019,0.01,0.1882,0.26330071698522917,0.75,0.0017710639536735093
50.0,93.01064150842019,0.01,0.1882,0.26330071698522917,1.0,0.005464419865093895
50.0,93.01064150842019,0.01,0.1882,0.38590108597281136,0.25,0.0009192337064512602
50.0,93.01064150842019,0.01,0.1882,0.38590108597281136,0.5,0.02562600507063971
50.0,93.01064150842019,0.01,0.1882,0.38590108597281136,0.75,0.08677462318209749
50.0,93.01064150842019,0.01,0.1882,0.38590108597281136,1.0,0.16487488286532562
50.0,93.01064150842019,0.01,0.1882,0.7066863283197075,0.25,0.26849825413334083
50.0,93.01064150842019,0.01,0.1882,0.7066863283197075,0.5,1.1117209886490276
50.0,93.01064150842019,0.01,0.1882,0.7066863283197075,0.75,1.9689386976132945
50.0,93.01064150842019,0.01,0.1882,0.7066863283197075,1.0,2.7051824607271397
50.0,93.01064150842019,0.05455,0.01,0.001,0.25,0.0
50.0,93.01064150842019,0.05455,0.01,0.001,0.5,0.0
50.0,93.01064150842019,0.05455,0.01,0.001,0.75,0.0
50.0,93.01064150842019,0.05455,0.01,0.001,1.0,0.0
50.0,93.01064150842019,0.05455,0.01,0.1611177812950031,0.25,1.3345843781994106e-14
50.0,93.01064150842019,0.05455,0.01,0.1611177812950031,0.5,1.0220918699951549e-07
50.0,93.01064150842019,0.05455,0.01,0.1611177812950031,0.75,2.570959647038671e-05
50.0,93.01064150842019,0.05455,0.01,0.1611177812950031,1.0,0.00045749234142287277
50.0,93.01064150842019,0.05455,0.01,0.26330071698522917,0.25,3.238522156528291e-06
50.0,93.01064150842019,0.05455,0.01,0.26330071698522917,0.5,0.002187494965808279
50.0,93.01064150842019,0.05455,0.01,0.26330071698522917,0.75,0.02388535777938501
50.0,93.01064150842019,0.05455,0.01,0.26330071698522917,1.0,0.08726057139996583
50.0,93.01064150842019,0.05455,0.01,0.38590108597281136,0.25,0.00280035585931538
50.0,93.01064150842019,0.05455,0.01,0.38590108597281136,0.5,0.09059599925697266
50.0,93.01064150842019,0.05455,0.01,0.38590108597281136,0.75,0.34965263747633324
50.0,93.01064150842019,0.05455,0.01,0.38590108597281136,1.0,0.7486689308314797
50.0,93.01064150842019,0.05455,0.01,0.7066863283197075,0.25,0.4062737794108696
50.0,93.01064150842019,0.05455,0.01,0.7066863283197075,0.5,1.8514224928236183
50.0,93.01064150842019,0.05455,0.01,0.7066863283197075,0.75,3.557756873399734
50.0,93.01064150842019,0.05455,0.01,0.7066863283197075,1.0,5.261663851550258
50.0,93.01064150842019,0.05455,0.05455,0.001,0.25,0.0
50.0,93.01064150842019,0.05455,0.05455,0.001,0.5,0.0
50.0,93.01064150842019,0.05455,0.05455,0.001,0.75,0.0
50.0,93.01064150842019,0.05455,0.05455,0.001,1.0,0.0
50.0,93.01064150842019,0.05455,0.05455,0.1611177812950031,0.25,4.461290542565503e-15
50.0,93.01064150842019,0.05455,0.05455,0.1611177812950031,0.5,3.321275645212778e-08
50.0,93.01064150842019,0.05455,0.05455,0.1611177812950031,0.75,8.135238179313021e-06
50.0,93.01064150842019,0.05455,0.05455,0.1611177812950031,1.0,0.00014116832841972208
50.0,93.01064150842019,0.05455,0.05455,0.26330071698522917,0.25,2.0999288882615576e-06
50.0,93.01064150842019,0.05455,0.05455,0.26330071698522917,0.5,0.0013770202675035888
50.0,93.01064150842019,0.05455,0.05455,0.26330071698522917,0.75,0.014640026464192088
50.0,93.01064150842019,0.05455,0.05455,0.26330071698522917,1.0,0.05218552357071716
50.0,93.01064150842019,0.05455,0.05455,0.38590108597281136,0.25,0.002249417529124187
50.0,93.01064150842019,0.05455,0.05455,0.38590108597281136,0.5,0.07085618797133884
50.0,93.01064150842019,0.05455,0.05455,0.38590108597281136,0.75,0.2671588800477274
50.0,93.01064150842019,0.05455,0.05455,0.38590108597281136,1.0,0.5600242605343518
50.0,93.01064150842019,0.05455,0.05455,0.7066863283197075,0.25,0.3737387504192709
50.0,93.01064150842019,0.05455,0.05455,0.7066863283197075,0.5,1.669420568588899
50.0,93.01064150842019,0.05455,0.05455,0.7066863283197075,0.75,3.1532552993559984
50.0,93.01064150842019,0.05455,0.05455,0.7066863283197075,1.0,4.590944931548145
50.0,93.01064150842019,0.05455,0.0991,0.001,0.25,0.0
50.0,93.01064150842019,0.05455,0.0991,0.001,0.5,0.0
50.0,93.01064150842019,0.05455,0.0991,0.001,0.75,0.0
50.0,93.01064150842019,0.05455,0.0991,0.001,1.0,0.0
50.0,93.01064150842019,0.05455,0.0991,0.1611177812950031,0.25,1.4639223386528848e-15
50.0,93.01064150842019,0.05455,0.0991,0.1611177812950031,0.5,1.040854572886032e-08
50.0,93.01064150842019,0.05455,0.0991,0.1611177812950031,0.75,2.440749120566028e-06
50.0,93.01064150842019,0.05455,0.0991,0.1611177812950031,1.0,4.0624992991229115e-05
50.0,93.01064150842019,0.05455,0.0991,0.26330071698522917,0.25,1.3525644704759318e-06
50.0,93.01064150842019,0.05455,0.0991,0.26330071698522917,0.5,0.000855801634883402
50.0,93.01064150842019,0.05455,0.0991,0.26330071698522917,0.75,0.008807929066680426
50.0,93.01064150842019,0.05455,0.0991,0.26330071698522917,1.0,0.030463367152420193
50.0,93.01064150842019,0.05455,0.0991,0.38590108597281136,0.25,0.001801521527716452
50.0,93.01064150842019,0.05455,0.0991,0.38590108597281136,0.5,0.055108313651233434
50.0,93.01064150842019,0.05455,0.0991,0.38590108597281136,0.75,0.20248586248217623
50.0,93.01064150842019,0.05455,0.0991,0.38590108597281136,1.0,0.4145495098417356
50.0,93.01064150842019,0.05455,0.0991,0.7066863283197075,0.25,0.3435362218200755
50.0,93.01064150842019,0.05455,0.0991,0.7066863283197075,0.5,1.5030788931103847
50.0,93.01064150842019,0.05455,0.0991,0.7066863283197075,0.75,2.788777501228238
50.0,93.01064150842019,0.05455,0.0991,0.7066863283197075,1.0,3.9946493419171243
50.0,93.01064150842019,0.05455,0.14365,0.001,0.25,0.0
50.0,93.01064150842019,0.05455,0.14365,0.001,0.5,0.0
50.0,93.01064150842019,0.05455,0.14365,0.001,0.75,0.0
50.0,93.01064150842019,0.05455,0.14365,0.001,1.0,0.0
50.0,93.01064150842019,0.05455,0.14365,0.1611177812950031,0.25,4.7153193941378e-16
50.0,93.01064150842019,0.05455,0.14365,0.1611177812950031,0.5,3.1455580180108576e-09
50.0,93.01064150842019,0.05455,0.14365,0.1611177812950031,0.75,6.940993883675727e-07
50.0,93.01064150842019,0.05455,0.14365,0.1611177812950031,1.0,1.0896509593007857e-05
50.0,93.01064150842019,0.05455,0.14365,0.26330071698522917,0.25,8.653696783065527e-07
50.0,93.01064150842019,0.05455,0.14365,0.26330071698522917,0.5,0.000525069756962449
50.0,93.01064150842019,0.05455,0.14365,0.26330071698522917,0.75,0.005200647598203148
50.0,93.01064150842019,0.05455,0.14365,0.26330071698522917,1.0,0.017352912930037132
50.0,93.01064150842019,0.05455,0.14365,0.38590108597281136,0.25,0.001438526743781575
50.0,93.01064150842019,0.05455,0.14365,0.38590108597281136,0.5,0.0426198154275786
50.0,93.01064150842019,0.05455,0.14365,0.38590108597281136,0.75,0.1522218687370541
50.0,93.01064150842019,0.05455,0.14365,0.38590108597281136,1.0,0.3036249476520732
50.0,93.01064150842019,0.05455,0.14365,0.7066863283197075,0.25,0.3155228643501547
50.0,93.01064150842019,0.05455,0.14365,0.7066863283197075,0.5,1.351292203747607
50.0,93.01064150842019,0.05455,0.14365,0.7066863283197075,0.75,2.4611130338338603
50.0,93.01064150842019,0.05455,0.14365,0.7066863283197075,1.0,3.4660762228310356
50.0,93.01064150842019,0.05455,0.1882,0.001,0.25,0.0
50.0,93.01064150842019,0.05455,0.1882,0.001,0.5,0.0
50.0,93.01064150842019,0.05455,0.1882,0.001,0.75,0.0
50.0,93.01064150842019,0.05455,0.1882,0.001,1.0,0.0
50.0,93.01064150842019,0.05455,0.1882,0.1611177812950031,0.25,1.4908452146368496e-16
